DateTime,Timeseries
7/16/2007 0:00,-1.354376435
7/23/2007 0:00,-1.804406524
7/30/2007 0:00,-2.242306232
8/6/2007 0:00,-2.328896999
8/13/2007 0:00,-1.862134933
8/20/2007 0:00,-1.030978918
8/27/2007 0:00,-0.462212652
9/3/2007 0:00,-1.123912215
9/10/2007 0:00,-1.469438195
9/17/2007 0:00,-1.64127326
9/24/2007 0:00,-1.716798544
10/1/2007 0:00,-1.193803668
10/8/2007 0:00,-1.12814033
10/15/2007 0:00,-0.956601441
10/22/2007 0:00,0.029503772
10/29/2007 0:00,-0.458838761
11/5/2007 0:00,0.121108823
11/12/2007 0:00,-0.133163169
11/19/2007 0:00,-1.643637776
11/26/2007 0:00,-0.854482591
12/3/2007 0:00,-0.964023352
12/11/2007 0:00,-0.810655534
12/18/2007 0:00,-0.095821746
12/25/2007 0:00,-0.479030967
1/1/2008 0:00,-0.227694914
1/8/2008 0:00,-0.206855521
1/15/2008 0:00,-0.31214118
1/22/2008 0:00,0.653942823
1/29/2008 0:00,0.588175237
2/5/2008 0:00,-0.021770423
2/12/2008 0:00,-0.004762861
2/19/2008 0:00,-1.009788394
2/26/2008 0:00,-0.842506647
3/4/2008 0:00,0.394012928
3/11/2008 0:00,0.441269666
3/18/2008 0:00,1.119366646
3/25/2008 0:00,1.344933391
4/1/2008 0:00,1.00969851
4/8/2008 0:00,0.473098397
4/15/2008 0:00,0.349722296
4/22/2008 0:00,0.233821809
4/29/2008 0:00,-0.434246063
5/6/2008 0:00,0.461904824
5/13/2008 0:00,-0.148826241
5/20/2008 0:00,0.238874495
5/27/2008 0:00,0.02958052
6/3/2008 0:00,-0.665883422
6/10/2008 0:00,0.098583996
6/17/2008 0:00,-0.81816119
6/24/2008 0:00,-1.278565168
7/1/2008 0:00,-1.893028617
7/8/2008 0:00,-1.60343039
7/15/2008 0:00,-0.772558331
7/22/2008 0:00,-0.611785591
7/29/2008 0:00,-0.572985291
8/5/2008 0:00,-0.26333344
8/12/2008 0:00,-0.102007128
8/19/2008 0:00,0.263958395
8/26/2008 0:00,0.527233541
9/2/2008 0:00,-0.005006555
9/9/2008 0:00,0.105564818
9/16/2008 0:00,0.170550674
9/23/2008 0:00,0.090494432
9/30/2008 0:00,-0.093532279
10/7/2008 0:00,-0.252629876
10/14/2008 0:00,-0.572800159
10/21/2008 0:00,-0.354117036
10/28/2008 0:00,0.200129882
11/4/2008 0:00,0.703756332
11/11/2008 0:00,-0.160906568
11/18/2008 0:00,-0.767730236
11/25/2008 0:00,-1.20887661
12/2/2008 0:00,-2.049138308
12/11/2008 0:00,
12/18/2008 0:00,-1.123928547
12/25/2008 0:00,-0.578166127
1/1/2009 0:00,-0.311363041
