system:index,Mean Tree Cover,Total Deciduous 2001,Total Deciduous 2004,Total Deciduous 2006,Total Deciduous 2008,Total Deciduous 2011,Total Deciduous 2013,Total Deciduous 2016,Total Deciduous 2019,Total Evergreen 2001,Total Evergreen 2004,Total Evergreen 2006,Total Evergreen 2008,Total Evergreen 2011,Total Evergreen 2013,Total Evergreen 2016,Total Evergreen 2019,Total Mixed 2001,Total Mixed 2004,Total Mixed 2006,Total Mixed 2008,Total Mixed 2011,Total Mixed 2013,Total Mixed 2016,Total Mixed 2019,Tree Cover 2001,Tree Cover 2004,Tree Cover 2006,Tree Cover 2008,Tree Cover 2011,Tree Cover 2013,Tree Cover 2016,Tree Cover 2019,.geo
0,67.37812209836704,23.14704809625268,23.30435577295013,22.505738037368946,22.395008342345665,22.207937142088785,22.81129732793686,22.705233714065294,22.91381306353627,26.477884569987463,28.63343459741794,32.11746486565138,32.11746486565138,31.953323726912213,34.18136367188007,36.480720111610445,35.90745476869352,11.395025736612688,12.183703891042303,12.10849439366207,11.953878686859836,12.30739645648409,12.685970253594597,12.815598957779686,13.350679743105992,61.019958402852836,64.12149426141039,66.73169729668238,66.46635189485688,66.4686573254851,69.67863125341154,72.00155278345542,72.53663356878172,"{""type"":""MultiPoint"",""coordinates"":[]}"
