system:index,Mean Tree Cover,Total Deciduous 2001,Total Deciduous 2004,Total Deciduous 2006,Total Deciduous 2008,Total Deciduous 2011,Total Deciduous 2013,Total Deciduous 2016,Total Deciduous 2019,Total Evergreen 2001,Total Evergreen 2004,Total Evergreen 2006,Total Evergreen 2008,Total Evergreen 2011,Total Evergreen 2013,Total Evergreen 2016,Total Evergreen 2019,Total Mixed 2001,Total Mixed 2004,Total Mixed 2006,Total Mixed 2008,Total Mixed 2011,Total Mixed 2013,Total Mixed 2016,Total Mixed 2019,Tree Cover 2001,Tree Cover 2004,Tree Cover 2006,Tree Cover 2008,Tree Cover 2011,Tree Cover 2013,Tree Cover 2016,Tree Cover 2019,.geo
0,5.43906604906706,6.328535566753408,4.235258313972533,3.8814800119786503,4.186257201514845,3.900237194574147,5.095318380201064,6.383090859360051,6.520499384310346,0.13605714291892035,0.11882702201887828,0.12302982013645716,0.12302982013645716,0.12302982013645716,0.48141633485733204,0.6468254954977357,0.9707517684185263,0.11027277376026916,0.031014217620075703,0.02756819344006729,0.031014217620075703,0.031014217620075703,0.08615060450021028,0.14128699138034487,0.26189783768063923,6.574865483432597,4.385099553611488,4.032078025555174,4.340301239271378,4.0542812323306805,5.662885319558606,7.171203346238131,7.2918141925384266,"{""type"":""MultiPoint"",""coordinates"":[]}"
