system:index,Mean Tree Cover,Total Deciduous 2001,Total Deciduous 2004,Total Deciduous 2006,Total Deciduous 2008,Total Deciduous 2011,Total Deciduous 2013,Total Deciduous 2016,Total Deciduous 2019,Total Evergreen 2001,Total Evergreen 2004,Total Evergreen 2006,Total Evergreen 2008,Total Evergreen 2011,Total Evergreen 2013,Total Evergreen 2016,Total Evergreen 2019,Total Mixed 2001,Total Mixed 2004,Total Mixed 2006,Total Mixed 2008,Total Mixed 2011,Total Mixed 2013,Total Mixed 2016,Total Mixed 2019,Tree Cover 2001,Tree Cover 2004,Tree Cover 2006,Tree Cover 2008,Tree Cover 2011,Tree Cover 2013,Tree Cover 2016,Tree Cover 2019,.geo
0,37.84257742372948,16.992646950338102,16.52474160506638,15.641124938226003,16.20028861021093,15.337381708999622,15.688581433843996,15.883916484689175,16.044965367992898,10.061332038589455,10.342971315350294,13.48296432275884,13.48296432275884,12.902847240843323,14.012687641643614,14.274307478296352,14.016382913549977,8.92523219640329,8.85253144398908,8.572976679585672,8.862047107542827,8.681628502268387,9.092372187244969,9.12282772493478,9.644023493266406,35.97921118533085,35.72024436440575,37.69706594057051,38.5453000405126,36.92185745211133,38.79364126273258,39.2810516879203,39.80224745625193,"{""type"":""MultiPoint"",""coordinates"":[]}"
