system:index,Mean Tree Cover,Total Deciduous 2001,Total Deciduous 2004,Total Deciduous 2006,Total Deciduous 2008,Total Deciduous 2011,Total Deciduous 2013,Total Deciduous 2016,Total Deciduous 2019,Total Evergreen 2001,Total Evergreen 2004,Total Evergreen 2006,Total Evergreen 2008,Total Evergreen 2011,Total Evergreen 2013,Total Evergreen 2016,Total Evergreen 2019,Total Mixed 2001,Total Mixed 2004,Total Mixed 2006,Total Mixed 2008,Total Mixed 2011,Total Mixed 2013,Total Mixed 2016,Total Mixed 2019,Tree Cover 2001,Tree Cover 2004,Tree Cover 2006,Tree Cover 2008,Tree Cover 2011,Tree Cover 2013,Tree Cover 2016,Tree Cover 2019,.geo
0,35.13233625054015,2.291638881627732,2.2610308827373555,1.866034323636577,1.5191436695456415,1.5259454470768363,1.5089410032488493,1.486855231500499,1.371225013470187,27.94694346789295,27.992248640978186,26.547844503363553,26.547844503363553,30.29148950925842,31.248846365183443,31.697056830851807,26.920275165243197,4.18285311894842,4.203258451542005,4.142042453761252,4.135240676230056,4.138641564995654,4.203258451542005,4.189654896479615,3.947965068204492,34.421435468469106,34.45653797525755,32.55592128076138,32.202228849139246,35.95607652133091,36.961045819974295,37.373566958831915,37.13187713055679,"{""type"":""MultiPoint"",""coordinates"":[]}"
