system:index,Mean Tree Cover,Total Deciduous 2001,Total Deciduous 2004,Total Deciduous 2006,Total Deciduous 2008,Total Deciduous 2011,Total Deciduous 2013,Total Deciduous 2016,Total Deciduous 2019,Total Evergreen 2001,Total Evergreen 2004,Total Evergreen 2006,Total Evergreen 2008,Total Evergreen 2011,Total Evergreen 2013,Total Evergreen 2016,Total Evergreen 2019,Total Mixed 2001,Total Mixed 2004,Total Mixed 2006,Total Mixed 2008,Total Mixed 2011,Total Mixed 2013,Total Mixed 2016,Total Mixed 2019,Tree Cover 2001,Tree Cover 2004,Tree Cover 2006,Tree Cover 2008,Tree Cover 2011,Tree Cover 2013,Tree Cover 2016,Tree Cover 2019,.geo
0,39.74856613677595,31.423842100009207,31.29975978776556,30.173898753838067,29.693641118639817,29.020524118125707,29.126880385763133,29.024069327046952,28.54748202579067,5.160976119750742,5.235425507096933,5.050866101490832,5.050866101490832,4.798196976256536,4.971912213397644,5.05345201858633,4.6705694550916395,4.935139360077258,4.935139360077258,4.786240585384879,4.7543337050936545,4.779150167542384,4.864235181652315,4.913868106549775,4.858590652938487,41.51995757983721,41.47032465493975,40.011005440713774,39.4988409252243,38.597871261924624,38.96302778081309,38.991389452183064,38.93611199857177,"{""type"":""MultiPoint"",""coordinates"":[]}"
